D_64,D_256,D_1536
0.8568741275005087,1.1181062799270476,1.0304123808176258
0.9208560236723451,0.9640766324480716,1.0203967942260885
1.1659463448558112,0.958911515704903,0.9891657330535858
0.9860985764096302,0.9144191775085457,0.9983539711965627
1.28482886787706,0.9436318989182282,1.0120134389257918
0.862775453728482,0.956373527060344,0.9084063054320904
1.1598588704204686,1.034881532023398,1.0458305773244039
0.7556193403787375,1.1836518721949434,1.1032121591448019
0.9480548169328018,1.1360681339242678,0.9964929958096566
0.6744954154785882,0.9103581161644998,0.9685734749178564
1.0414428654537216,1.0723987090330684,1.0109154052347555
0.9460896959326102,1.0261081275142558,0.9501517652573587
0.9873880811200851,1.1161659860547286,1.0504625695416592
0.908604324534569,0.8246351040975683,0.9769699424737363
0.9231764030272123,1.1830164672858148,1.0167560735666847
0.9138777892177389,0.9223777439274692,0.9976336597238965
0.8141032246851692,1.1846247417322635,0.9759497771967753
0.720056779445812,0.9881037520448521,0.9863510121872233
0.8701530058627258,1.046874225930936,0.9406891453705603
0.9489906688365706,1.0042771937422486,0.9795346574016651
1.123271876476855,0.9571484054914694,0.9807635532637683
0.6173921948804862,0.9373539739496571,1.0107526705534906
0.9770377751182124,1.054341097346896,0.9750901090520635
1.0216511495502048,1.0560994046009333,1.0247459780849406
1.1603638034895591,0.8646542986041339,1.0100161774137357
0.8805509595329284,1.1176248867732208,0.9525514078823187
0.9146284018611983,0.8736746591611559,0.9521617287607135
0.852670366875875,0.9359578291742681,1.0236268576741363
0.8513328908072708,1.0716739150483245,0.9818353553786817
0.8093827742465032,0.8518458456264371,0.9835322989445702
0.9236581833197447,0.9808987039737829,0.9817189450766088
0.9705082586205604,0.900342621931583,1.0034096040234297
0.931201876124399,1.0429183148774948,1.0154206496466454
1.03859973300873,0.8964202233883334,1.0160393543346602
0.9009914996790191,0.9323790720419571,1.0375162803007838
0.8652568898475075,1.0084878379943663,1.0248336339631343
0.7833491427677907,1.0861467915850953,1.0629091758470535
0.9767524645497916,1.0463150997754538,1.0621317499007583
0.6007950139334284,1.0620432712194963,0.9800075048218669
1.144581293124804,0.908006398040913,1.0252540876818979
0.9830168333164893,1.0163683960953624,0.9995477315941018
1.0337708061931594,0.9104178920854213,0.9687168516375501
0.9513895096833664,0.9113437140793111,0.9658371412624757
1.0642654123730433,0.876062578282299,1.034970721357343
0.9991145094031326,0.8641172813492808,1.0356604001515815
1.028141868813302,1.015484620606587,0.9824678258924039
1.0590669536493948,1.0158351482624943,1.0122766230214018
0.8699697728094286,0.9393124802393957,1.0071710014351758
0.8928741477912232,1.0266973260865604,0.9727333407117932
1.0029389195712872,0.9799447258787362,1.0223887286550102
1.1494386250380697,1.0552467469397309,1.0053043454737283
1.0232369341081973,0.8581658702958023,1.0180362615727656
1.0919622219662373,1.0574874868740398,0.9804255406994354
1.3802818388992761,1.0594498765954818,1.0180478438462472
0.837298488492355,1.1086401615676589,0.9975588469011724
1.4633707018641462,1.0066629043154405,0.9873960142094577
0.9648663977786173,1.0200452448572639,1.0164628390618295
0.8315452839410782,1.0538230874161891,0.9556439139915339
0.7868529327129843,0.9521443949367042,1.035777809310423
0.7146243264424504,1.005915689227041,1.0182745816471794
0.8928312972861626,0.988440010134084,1.001876508939911
1.2201238388573796,0.9704978030841853,0.9898019622559865
1.1813989742781077,0.9399261174657594,0.9755138998320794
1.0771028161280247,1.0930054658141637,1.0327990425044922
0.9836162270556297,0.8080131519828049,0.9730478006271062
0.9527247581163663,1.031970588538714,1.0516202166342261
0.9401271248519911,0.8384524117421558,1.0192427828477126
0.9842058081937146,1.0422421724106403,1.0059029432566828
1.5335747240600361,0.9470675557935426,0.9712952261761242
1.2124187533697646,1.092910962908475,1.0257755525797838
0.6834985497596855,1.0143916568003217,0.9813467148632569
1.1946701688605144,0.9820605165727279,0.9588758005723559
1.106990382895503,1.0944708690347311,1.0092854197013257
1.1120466732586625,0.992005072331211,0.9745668599935389
1.2211969560376619,0.9719780808429083,1.053267530770353
1.101928078822004,0.9034107855917854,1.0744961085340003
1.026971499011732,0.9678966831499661,0.9134472748533801
1.1629716573501119,0.9466553655389122,1.13236644144386
1.0361622419363128,1.0514848465441533,1.024372351297431
0.8995811770053679,0.9616840770356344,1.0308662980792704
0.8287376400142031,1.016460331493661,1.011823505452658
1.1641868203756651,0.8172725995621493,0.9891443674155038
0.7660472753590845,1.0119541416597313,1.0367300978091691
1.126845065018552,0.92248940410624,1.0450577192366655
0.9687530609736581,1.0691151684650915,0.9984811994946963
0.8215865871240741,1.0051177555868405,0.9746578001435142
1.166059908386102,0.9045107466304382,1.0061902672801633
1.0605706943531525,0.9812294769759836,1.0129246919367942
0.8507157356456814,0.9301320770671513,1.027113982030185
1.161411498084124,0.8409065621381215,0.9873426799148489
1.0528080621097056,0.8557352345081659,1.000322215270839
0.8473162239123453,1.0434656174394947,1.0057314529809667
0.7687757494442962,1.2038907874614853,1.0567199325182788
0.9139497928800102,1.0658691848352067,1.0059329525962795
1.0459282476115972,1.0443634565058773,0.9683823606291998
0.6580441708204292,1.128923745489676,0.9148968759833055
0.7730098821383973,1.0340360862707554,0.9090746444678217
0.9388148822446563,1.1273840766515684,0.9749918969959381
1.1382708201501543,1.0388034787815148,0.9592202784521779
0.9257286213526036,0.9772274617055676,1.0082072074386172
1.175715116258114,0.9900232034535964,1.0460293681186872
1.3550098422822519,0.9611911851140972,1.0700640451017431
1.0611812087932857,0.9772910672742016,0.9561422763556494
0.896789365956397,0.9920803903823606,0.9894316669580275
0.97657656206881,0.9736609144404176,1.0060914074037985
0.8964468184393741,1.04091941788103,1.0369887263743192
0.9238459876039986,0.9162574678358912,1.0190009611526858
1.0100454504498901,1.0405305881883464,0.9977422525704447
0.8136430841946111,1.028800097628142,0.9149429635071339
1.014996080451839,1.0289223267258936,0.9934361441563588
1.0760611252966132,1.0439844347998672,0.9719742725855746
0.7507559676548381,0.9632323527653326,1.0478232716312912
1.0471560441599774,0.8779815586396078,1.01948229807086
1.0769557407084431,0.9628563817567004,1.0183016583914062
1.1857471250091178,1.0404662664327984,1.048888684365284
1.0684019612363111,1.0010908070089495,0.978318414830556
1.0244193950558949,1.0259727323950267,1.0319464705183168
0.9007754634221596,0.9859138334707812,1.0674523303320835
0.9577545241586375,0.9839642143020335,1.0287610407503627
0.9350126202184939,0.8847432819478985,1.0281427940136652
0.9306285162847836,1.0342950535831263,0.970047371571004
1.024549485440648,1.0267094324111201,1.0158455215539572
1.0232209454805326,1.1662565795615345,0.98682772648659
1.0923995226599854,1.1482180777161823,0.9940150625534844
1.230070759716819,1.0611028239240334,1.0350447561185352
1.1278111131888369,1.0097338356039627,1.0275928228865336
1.0084209829995208,0.9283154366719506,0.9815642330348622
1.1292228969580933,0.9079839941981238,1.0173866698273246
1.3462249261411692,1.1120386276580394,0.9785811772337668
0.8036633963637536,1.1348210945627728,1.0454962435824244
0.9893765427964587,0.9649661580847542,1.0318534892082285
1.0064371179470344,1.0898927147512452,1.0316325810021165
0.9398865772373326,0.9154353191235004,1.0130776235842005
1.0470362473560761,1.0302126805931915,1.0492895739645915
1.0727398567159587,1.1257128336824844,0.9491200060498661
0.8021616247178374,0.9638890981763588,0.9787888614935859
1.189938025986491,0.8678650032900379,1.061354780762579
1.0515533279012066,1.1874607387732663,1.0286282458642517
1.048531111799544,1.0101569569152113,0.9939457192725634
0.9537063111372358,1.105007686473718,0.9815270557778879
0.9138918353685754,0.8336728277550453,1.0639474978769659
0.9904440843548364,1.0382935328484555,1.0698338910081138
1.0535199205187085,1.1614266140179192,1.032016911021664
0.7856531046384185,1.025363144625996,0.9466858995450439
0.973569440505996,1.1020922347677713,0.9983029962645252
0.8482211037059681,0.8757066509395157,1.039264274820399
1.1891644082497632,1.1403959962519221,1.0289744750173853
1.2082390800762388,1.010369370640871,1.0156956712252747
1.127947495318441,1.1081219803931026,0.9737835077279046
0.873150375038636,1.0597186780655274,0.9998073931099181
1.3204751373269912,1.0419586735516684,1.0261199633532074
0.9478907942056973,1.1076539395415637,0.9870924524991697
1.0604517845893118,1.0469002406190655,0.9845876983569467
1.1893643427066087,0.9226178035076725,0.9779454775177742
1.0335566567870293,0.9212526675871762,1.0108864672458724
0.7350701390980523,0.9276712812447496,0.9704117447524269
0.9513307978040751,1.0511898858265594,1.0050950844093463
1.3388932830345153,1.0654012865570994,1.0099433088102705
1.0872304581076404,1.013970865564961,1.039557053410392
1.1454018597098452,0.9659112225804338,1.0440949987164816
1.3756558132546681,1.0340560655400692,1.0091698274283452
0.8100942840440994,0.8562430116214166,1.0023364307399847
0.9028433974955932,0.9560348990579236,0.9246402112645544
0.9048663008260397,1.0918577377373289,1.0093104822833234
0.8588948114512909,0.8620900019297667,1.062145264393657
0.9635051418363545,1.1374173025287944,0.9892914642550888
0.8952305610045977,1.0785066000888008,1.0203850812595932
0.9094372103811743,0.825491584976707,1.0308083411259894
0.8074645031291988,1.0112580071985287,0.9675563170679435
0.9879101603283434,0.8843197002776287,1.0410000498726013
0.8346423660067155,0.9926594443673429,1.0001525975306989
0.884181277838541,1.1753595754316981,0.9426951677917531
1.0324175922807963,0.888431928165131,0.97699507558831
0.7925526332632051,0.9831918907639632,1.032148609589308
1.2422157015190842,0.9403414979135845,0.9625155650091689
1.0610786885546446,0.9988846247080881,0.9870113500939798
0.9407176722692777,0.9274997444230568,1.0253235338124458
0.926817198747154,1.124161516848238,0.999988625983549
1.1926394301680947,1.0455381406477016,1.0382791361262835
0.7868194041267023,1.0026101426032845,1.0143604449519552
1.1989952200239888,1.1062902052074974,1.0038491427594602
1.3261983814251055,1.095499242687752,1.0016588879930883
1.2100031519620802,0.9187360758664976,1.063451210282339
1.004937258943446,1.047911922041911,1.0226667741997344
0.7753683652853158,1.0893396211123931,0.9804006011202201
1.1338727342712578,1.0655276142047745,1.0828374046924962
1.1099561219843295,0.986629154281564,1.0142620122469908
0.8188035159667761,1.0402808747895966,1.0135583342158399
1.2857658757317427,1.0719549248707572,0.9504814401222333
0.8348349904980302,0.9324941642881975,1.0330875063364178
0.9318056996092992,1.0302092284210986,1.0654196924276178
1.3443917911047452,0.920328802066562,1.032916734874332
1.2782430802201687,0.9943636679548785,0.9543554962902069
1.123461338857552,1.0068924855986727,1.0342504782854258
0.9953928717287275,1.0222991161054367,1.0209538331769084
0.7609968169330075,0.8712383058507286,0.9918120779522207
0.858729750709912,1.0886836848867258,0.9687726082431322
1.184730418725997,0.9271431102227369,1.0544413193749966
1.05897466196569,1.194059042911913,1.0001040298329984
0.895679723534884,0.9968404278976422,1.009932840738849
0.8221727286023071,0.9761739522233743,0.9780469301629214
0.9826514422014276,0.9061415440875495,0.9637542820898911
1.2357694740039546,1.0799939447117883,0.93108655578357
0.8734951023867565,0.9741465831687708,1.0438621951646865
0.8855446266003943,0.9393230713919875,1.0007577452281753
0.9935836735468291,1.1347122146556938,1.0007560549147299
1.0431136993856263,0.9294006043062446,1.0459912781002305
0.8692545817837372,1.0196089812023703,1.0873728915142533
1.1888484849167718,1.0978584829223483,1.0145195838551293
0.8207591924279803,0.9045248671150963,1.0563459666889221
0.6804308255359237,0.9642766198525428,0.935179056435279
1.388865716503124,0.9590183708319522,0.994946659759372
1.0571530850791602,1.0364925790857507,1.0229687862128498
0.9365749097898668,0.8675977522467555,1.0919017392306871
0.766850251281938,0.9457256934991011,1.0186644162914147
1.0397581598126533,1.0282362536521428,0.9635152886381487
0.9220008938403776,1.0497855272015744,1.0605927933734172
0.8106211287636602,0.9888591035364257,0.9575818696403978
1.0612666138368163,0.9311639014814164,1.0258630710228804
1.1787014088786125,1.2028819573935825,1.032445692094586
0.9947250675890978,0.9734699538065488,1.0452178451810636
0.8555076840009957,0.8827247937001841,1.057068033409808
0.9886961079563994,0.965440443015262,0.979625965419065
1.0706583083609862,0.9893814254344964,1.0439793763178657
0.9272536335925338,0.956252771444536,1.0243138657550925
1.142694776089081,0.9698273381534949,1.0561866844684447
0.7839481388775882,1.0271166695860203,1.0486732735485835
0.7901316696563843,0.9153747196344529,1.0607647610083368
0.8691170609173962,1.0066908096096177,1.0242468196102779
0.8698959701629595,0.8542263119688228,0.9713730691703878
1.0247079487502657,0.9925146574564675,1.0185806781648346
1.1496331657080736,0.9215800857105095,0.994068749720717
1.167717735818577,0.9630307717533182,0.9999202575637728
1.0028680178931186,1.1251344192753163,0.9673820054877903
0.9430631891384789,1.0753469729992986,0.9996592396827962
0.9087990385580368,1.0690257627873336,1.0441107499050253
1.2483622517731745,0.9356456406327391,0.9924053715542845
0.7294006841560154,1.1379268297456466,0.9636892045174248
0.8974016202564399,1.0617400163586592,1.019658962767979
1.0115915642266926,0.9783758768328217,1.0192681658239964
1.2880165069432707,1.0440197664371746,0.9812746273535794
0.9685824462680541,0.9117730983636112,1.0211978243869353
1.0288536997813889,0.9372116857398647,0.9753055221698294
0.8475946533948133,1.1512832308271796,0.9734640339862364
0.8370798333593198,0.9533100213193235,1.003066014608718
1.06901670931419,1.0976418745815888,0.9668157063234695
0.6940976526375027,1.0537680325174041,0.9903789116520897
0.8897632752429804,0.896122308810621,1.0175017998969145
0.7060973405039037,1.0469002890297125,1.0554987695100335
0.8961994006587255,1.0478024982063983,1.042462926939612
1.074765740796823,1.0270459415182502,1.0326792480426052
0.9600126563543084,0.9994395351150727,0.9930136340558232
0.9405273514783353,0.9742101974874747,0.9820510039221824
1.2581162558132708,1.0729149580346435,1.0393082266763063
1.1491632720847835,1.141014079413504,0.9473027722212812
1.2841340137458266,1.025308130148158,1.0292472261821712
1.0427973402871693,1.0453457757550713,0.9462115678965803
0.7676685439907787,0.9025241518772036,1.0157442533586865
0.8539810775144286,0.936249587269063,1.0760346955079858
1.0348406207081686,0.9360976533923833,1.020562304346229
1.1259581730007029,1.0315060243482916,1.001988208997501
1.0091587547322887,0.8949599368404167,0.885441399045102
0.8069347903820152,0.9756200804554209,1.012432811680861
1.0446752629697151,1.0810344698696526,1.0654479857244177
1.1271714157270976,0.8487689138417582,1.002934635985386
1.0411235007863544,0.9774284348836002,0.9799870734006415
1.1718061767553918,0.9514643038117,0.9459701754038409
0.8090563572051446,0.9616708933058515,0.988485129453797
0.855965152234021,1.0728807492749786,0.9874163485341635
1.183386263248634,1.0439156467330986,0.9777181008078483
0.9051977682916377,0.9925207568938902,1.0149468538616278
0.8923889988495102,0.8283655091344858,0.9629522918113779
0.8411358949219507,0.9604650119239069,0.9516936281109641
0.8772209241326389,0.9999463853451565,1.0213201069332933
1.0116704116454804,0.9870281897380717,0.9597555729535611
0.826480032386871,0.9268694884381525,1.0090938963243536
1.1361486004635195,0.9946766160206076,0.954120506676387
0.8095223939536865,1.040124341259145,0.9543813998585687
0.8286396331802204,1.036009867644076,0.9370239381101563
0.8720024756904716,1.0392276454087725,0.9909026646851516
1.3328618509460104,1.0669520494222733,1.0428143522101347
1.157702014070526,1.0147547179297514,1.0083492923999897
1.2180526352140242,0.9906696885224933,0.9812691092761291
1.2965746335208497,1.0861771373331162,1.0225323869750464
0.8522174473836676,0.8822179269172657,0.9717638925975646
1.3919915980684585,0.9500054474097681,0.9841154388177665
0.8789724506514549,1.0367912596197746,0.9660590701917049
0.7893367837957168,1.0323307665691004,0.9793988468676705
1.1920927662982255,0.9265515677140566,1.0083535208060432
0.97733066455098,1.0231880321225955,1.0160845463561123
0.9313129860134384,1.0460216542082692,1.0016767170709375
0.9526448297960441,1.1458212630542528,1.0314135608738284
0.8671513572603327,0.9624426674291633,1.0298705568260438
1.0957577169529304,0.9314619780101816,1.0422882484123666
1.0276716208237633,0.9977238957487217,0.9671499327672523
0.9392694662982978,0.9308713396104664,0.995100620605117
0.9970454875172918,0.9086445185484615,0.992276872818367
0.8151297655281347,1.06783647382935,0.9684169887810139
0.9825593134819984,1.0696703064308948,0.939511814935354
1.0031179450676921,0.9785686120390744,1.0001712310634319
0.9769719128265263,0.9881306307018722,0.9944389455914712
1.1888716009185207,1.144145665953252,0.9406337582941582
1.0982093727816837,0.9648242230102859,0.9967123002007797
1.182556691121094,0.930634380569993,0.9491415676203575
0.8708960450847725,1.0447768890112135,0.9653489344232487
0.9238537297110033,0.9260310406902865,1.0229945747957203
1.1429019558254634,0.9797899898446187,0.9482339073194742
1.105464769565037,1.0573877235484412,1.0125690081023244
1.1365984489974856,1.097593750409768,1.029157655036764
1.0397617948604543,1.094375284595611,1.01083144401583
1.0703084113295231,0.9633390357970577,0.9556115015941273
1.5091077804371555,1.2014308783376995,1.0265334792289982
1.037948074652213,0.9788170155447311,0.9730241921921164
0.9044827439283196,1.0951198460831801,1.0167223749592817
0.7665141437805505,1.0807486124663552,0.9751427979440405
0.8303830322093,0.9583105452513294,0.9320643551524724
1.0331056003857857,1.0440635162963567,1.019780100533885
0.906949611260682,0.9787229133831867,1.0163544608168078
0.8317286343218341,1.0975979901503687,1.0241286695561038
0.9823552932197288,1.0633768718689958,0.9530879359116421
0.9913015863376673,0.8346660840219942,0.9774077927307016
1.1053697383345262,0.9069070394431776,1.0516083744359472
1.1876077280845942,1.017424713271294,0.9713414060600799
0.9369307725674503,1.1040776139744661,1.0119864016906106
1.2036938130873156,1.1013299147548594,1.0452319975200821
0.7947947568476792,1.0042145460706382,0.9661613320137028
0.9824716798363767,0.8397392253458131,0.9845283017432136
1.0838571740637546,1.0822212357320429,0.9603001649324501
0.86645368167677,0.9263134333566325,1.0118837431645302
0.9826994690245668,1.045874396700818,0.9444399334587041
1.2764284279569356,0.9420983591007389,0.9707439837645087
0.997903736614415,1.145682943253752,0.9733163712337202
1.1868120324446934,1.0078461338522358,1.0518562190982024
1.2562258621965108,0.9169622757982627,0.9843721562931668
1.1702303713087896,1.0489310534480571,1.0060489472694496
0.8000874684722246,0.8494016717215918,1.0245191838976282
0.7931152490830609,1.1218839414954442,0.9919523583782173
0.8842426106172632,1.0044458700718826,0.9544267057479304
1.132864423457891,0.9333069954338213,1.0357394414876522
1.0649213739144419,1.1388263500032385,1.0135015806524297
1.2230570248177233,1.1383109381441205,0.9906097138325017
1.2220780883982139,0.844491202944972,1.0285499136929641
0.9069952622465464,0.9660609068763648,0.9894613008501242
0.8553398632812934,0.9604351729693692,1.070588407582578
0.8942467094737016,0.9753459510858397,0.9931472887951097
0.8761709604053082,0.9174231754714179,1.0384184793952966
1.0076356937747533,0.9066992206114944,0.9693197984681964
1.2224075623552606,0.9477099304354918,0.9789886960511273
1.287018319083069,0.964815378867882,0.970256633030066
1.0371329211161655,1.067648588174616,1.0884226851584542
0.6049452842379297,1.1046376329005838,0.9816096281349661
1.0404939161784457,0.86030169137656,1.0315760333696047
1.1389880736398728,1.0639243286635809,1.0039944835027594
0.7455983400485413,0.9996979411426804,1.030457385819276
1.1975896885132697,1.011724171385119,0.9874805317885055
0.997652496411014,1.1876895378435186,1.0043068319983233
0.906060417238815,1.1017811336739456,0.9962146343684468
1.0682110200541897,1.010739580284129,1.0336748378598786
0.8388997756872922,0.9803788341388807,1.022790909749084
1.1327783297918783,0.9968011465117472,0.9888934167992668
1.0141209920964271,0.8855689488102514,1.0197016271751027
1.0200824514397988,1.137918197627196,1.037988765465901
0.7358613887636674,1.1989815645504431,0.9866658600602621
0.7622962643508611,1.0872992920489877,0.9839781600378261
0.7886814671507878,1.1420209251325624,1.0678959315396102
1.25633431675501,0.9660046848185333,0.9875265971712287
0.6723790400910552,1.061504766578854,1.0121654593497862
0.7885282040928752,0.8415245919329141,0.974427252721354
0.7482533470061319,1.0439009057667679,0.9792342328200506
0.9247162286160469,0.8609774517476032,1.012310074069414
0.9980605563227756,1.0078975638477397,0.9889576520601957
1.1146556279243311,1.0856190447432081,0.9607789308526143
1.1576133969453677,0.983445739216042,0.9901235501359548
0.9779931227738626,0.9271016287916307,1.052955936053823
0.9421084944670709,1.034780936316486,1.0235890492443953
0.8599516875662221,1.0010678377348277,1.0211974575798868
0.732851069597816,1.0069023794465766,0.9780763443196842
1.1206524203393284,1.1441284476540308,1.024213353925514
1.1239579628674892,0.8477846264017619,0.9738300851069935
1.1157865445083528,1.0135836237960025,1.0780604962113063
0.8489019722142521,0.948521869635316,0.954085290775771
0.9869474713420812,1.0875747827870672,0.9865836655444532
0.8293479992383843,0.9507447819307262,1.0251633733346024
0.9651396290499337,1.0891843200406908,0.9831776486247205
0.8125018990015688,1.12825330588231,0.9432198502182656
0.8816959570838211,1.0232283197316097,1.0589168374976239
1.1640496343959836,0.9757456114146695,0.9801711853421858
0.7657909806279629,0.9982165455637553,0.96341058317139
1.0193249354358342,1.0235630992974065,1.0570226653469819
1.0988124458343926,0.9600356197268882,1.0127728005141725
0.7675375451999471,0.9477724358417887,0.999260867250865
0.7934886225855189,1.0241897787024654,0.9737644271607753
0.9130864053090163,1.017347520660771,1.0542400000227736
0.8405869670911129,0.9746343097785923,1.0082719700665346
1.1440061329235394,1.0586791157862434,0.9633134707316199
1.3900082881944877,1.003278562954116,1.0396465746338377
0.6739538526714728,0.9762875244712843,0.9826783747634402
0.6976799815498765,0.8281141519730812,1.036359852707997
1.0062411020555646,1.0402149623027503,0.995344168240373
1.2678511753207737,1.0040645374393509,0.9849961535575892
0.8502932107377871,1.1071262771987342,1.0498466184580797
1.1862185511518653,0.8426496202809068,1.0513226914237601
0.9985575347189541,1.108143470797148,1.0152657254615907
1.211942157560267,0.9947370939772547,1.0397722947066397
1.1147297509515555,0.9319954479829416,1.020660268008444
0.9321743266241658,0.8234425018497882,1.0682353535183673
1.0844470105775468,1.0566095403926945,0.9930055902739937
0.8738655951147268,1.018545535255203,1.0117041110844036
1.0883335858615684,0.7952341804430181,0.9937326328932269
1.2259970355590077,1.1012559459332194,0.9779429441695214
1.1871846328330982,1.057382278817155,0.9898919090856263
1.2060543214869996,0.9576745036336755,0.979100793653219
0.9746229099465651,0.82802405621312,0.9845615219591614
0.8185871142108844,0.9704128047499199,0.9853450965390183
1.0760987396176593,1.0813584080049856,0.9686010086237106
0.9848120524371403,1.0794606371907578,1.00912759231291
0.8594907414188164,0.9804918222697057,1.0421718377026805
1.025092666779625,0.8715288343855856,0.9866832198088318
1.2376128454203295,1.0371212617276164,0.9878426223810672
1.0986844756054026,0.9802277354883019,0.9787033634003287
1.0702324566473407,1.0236358752440102,0.9980017892248062
1.0538629993381072,0.945482325329585,1.043856615216123
1.2041519924011037,1.1166320755811774,0.9329718008394049
0.8425020647880281,1.0846259505678297,0.9992836622338976
1.0370534020418822,0.9672365896853244,1.011360314380587
0.8407662599493824,1.0471793997554726,1.0689387411369886
0.9599234410617303,1.1187884926530827,0.9917925178487961
1.0557862366792996,1.0306538609167655,0.9938065936485838
0.9968400015337677,0.985656081727487,1.0212763601089099
0.755236600034648,0.9905972197834427,0.9566736442348481
0.8167950101276296,1.048350651312119,1.0539600065601673
1.1815096695059386,1.0565953008970501,1.0216695672833607
1.096866702741325,0.9044421315256878,1.0162552884471736
1.0198100899036167,0.9382548992892303,1.030427842885867
0.7434780789942304,0.8868716475772505,1.0504598748092489
1.059520629893162,0.9419748621203823,0.9958518516493835
0.7799037064168421,1.0838061477527687,0.9954857889971832
0.7581072127874628,1.0558225535771917,0.9973889385884797
1.1032027674208105,1.1070818824321202,1.0026666068697094
1.008395978817938,1.093210017026436,0.9743849311829696
0.8306894941220022,0.9371014065657036,1.1040809403314236
0.8196070288871355,1.2128090413419939,0.9802436269917126
0.7913549858753062,0.9170704375071785,1.0608065795153616
1.038689835696875,0.9862584856550851,1.0690972803442802
0.958866502422166,1.0093556050157497,1.0458019072178129
1.496214485538241,1.0188323439853422,1.021679202917052
1.3240653745794406,0.9624650373884476,0.9495057771050383
0.7587203669332124,1.0135934374275049,0.9746597727254539
0.872484248467791,1.139428764904269,0.9700542355217786
0.7278484307883331,1.0040652564490478,1.005802444548124
1.1158631819576477,0.9978312511554356,1.036477229003845
0.9353370351347985,0.9730678447753006,0.9638419347446394
1.351758397509133,1.0244347651808172,1.010618060549868
0.7665969483851389,1.0237411740290705,0.9720535578697921
1.0823757828770622,1.0638673207266083,0.989477890791972
0.8882858314981958,1.0349545504783473,0.9891019773978825
1.057572875415227,1.0734582567445177,0.9906123129259307
1.4288728578422387,1.0206458634829354,1.035618946643706
0.911590419018401,1.0791426405819224,1.0627521498023709
0.9603787619688985,0.9004177630771331,1.0239131273906572
1.1903937216701879,0.971509574839142,0.9489262927816685
1.4401410067055278,1.0243044512430086,0.9966320974673364
1.0802098395144493,0.8986163594052625,0.9995512904130147
1.0418370714140335,0.9670995400324063,1.0212703526095888
1.1002611256031256,0.9218347302405167,1.1168874725191122
1.195358832453893,0.9591821096946975,1.0119140349331486
1.26841195026623,1.0167171745867527,0.9900904487853269
1.0107316687802843,1.0523551240834552,0.9947336334831668
0.9441117999692656,1.0627087190533828,0.9607855167767099
1.100803295411171,1.1602218884307987,1.08718347648114
1.0184003403767696,0.9284628204956543,1.015713941834247
0.6483408692618772,1.0678396145004658,0.9944823803816449
1.2610005021121535,0.9928928601410588,1.0255340120966097
1.0560934859960476,0.9790883833225064,0.9603547212798609
1.0096021403702888,1.2020511577686255,1.015642745973634
1.0773239954273177,0.9604323691353673,0.9748088856677862
1.0593834415129626,1.1577539217877741,0.9758406898959286
0.7777492993456258,0.9594246601718925,1.022786953095092
0.904763541271421,1.0625408655142194,0.9189144046542775
0.7911389303837364,0.9486077945399456,1.0375106823282934
0.7250525665484057,0.9464189881297125,1.0060024418436935
1.0886972211564223,1.029484636380173,0.9750856315279027
0.7418188619219994,1.0501772695527245,1.0176566644196081
0.9904488072890977,1.071688482636818,1.0014522012844924
0.794537509262099,0.9127299250650271,0.9443867597015645
0.798278462696216,0.9500340530767424,1.0669745906321653
